id,longitude,latitude
478,-74.00865,40.72107
479,-74.17791,40.54369
480,-73.99339,40.75988
481,-73.9496,40.7796
482,-73.98073,40.74872
483,-73.96004,40.68707
484,-74.08279,40.64256
485,-73.98,40.68129
486,-73.97443,40.65168
487,-73.94915,40.77199
488,-73.96809,40.76801
489,-73.98649,40.77916
490,-73.9544,40.8121
491,-73.99612,40.6923
492,-73.881,40.87854
493,-74.09726,40.58889
494,-73.97835,40.67368
495,-73.99772,40.74356
496,-73.94293,40.68836
497,-73.8572,40.841
498,-73.94912,40.78431
499,-73.95446,40.63449
500,-73.92124,40.88311
501,-73.98961,40.75993
502,-73.94909,40.70797
503,-73.98251,40.76596
504,-73.95062,40.68147
505,-73.97679,40.64661
506,-73.98041,40.73737
507,-73.97803,40.7865
508,-73.9874,40.7642
509,-73.99745,40.69648
510,-73.9553,40.6622
511,-73.9786,40.7865
512,-73.99673,40.74786
513,-73.93329,40.85542
514,-74.01927,40.62234
515,-73.99536,40.71803
516,-73.9703,40.7996
517,-73.9895,40.7324
518,-74.00233,40.72915
519,-73.8687,40.86444
520,-73.99263,40.76677
521,-73.99798,40.73648
522,-73.96763,40.79372
523,-73.9786,40.7865
524,-73.9496,40.7796
525,-73.98071,40.71947
526,-73.93427,40.85527
527,-73.97429,40.66874
528,-73.95495,40.63825
529,-73.97768,40.78819
530,-73.99537,40.74576
531,-73.969,40.79378
532,-73.97279,40.79327
533,-73.99988,40.74237
534,-73.97953,40.78896
535,-73.95235,40.78617
536,-74.00822,40.71564
537,-73.96757,40.67511
538,-73.96295,40.68308
539,-73.97487,40.77784
540,-73.89197,40.88407
541,-73.99402,40.73067
542,-73.9703,40.7996
543,-74.00012,40.73737
544,-73.94241,40.83312
545,-73.9749,40.67943
546,-73.9316,40.6941
547,-73.96707,40.6486
548,-74.01503,40.67526
549,-73.95103,40.78395
550,-73.96863,40.76038
551,-73.96648,40.67465
552,-73.9843,40.76775
553,-73.9808,40.7452
554,-73.95623,40.68879
555,-73.99086,40.74237
556,-73.95515,40.73779
557,-73.93172,40.68273
558,-73.98015,40.68325
559,-73.98088,40.77045
560,-73.97935,40.65931
561,-73.9852,40.77938
562,-73.9899,40.759
563,-73.97461,40.79076
564,-73.92822,40.86419
565,-73.97189,40.7996
566,-73.99331,40.76098
567,-73.96524,40.80894
568,-73.91687,40.87806
569,-73.90857,40.89091
570,-73.97358,40.7897
571,-73.98062,40.64957
572,-73.97751,40.77932
573,-73.93827,40.85414
574,-73.98053,40.71478
575,-73.97249,40.79186
576,-74.02425,40.63101
577,-73.98352,40.6867
578,-73.9755,40.79392
579,-73.96389,40.79396
580,-74.0053,40.734
581,-73.9586,40.76744
582,-73.99365,40.73456
583,-73.98004,40.66336
584,-73.98679,40.68742
585,-73.86995,40.87044
586,-74.00583,40.73822
587,-73.98712,40.69756
588,-73.96632,40.79267
589,-73.82966,40.85331
590,-74.02481,40.64005
591,-73.99649,40.68809
592,-73.9899,40.759
593,-73.94535,40.77558
594,-73.95312,40.77498
595,-73.9031,40.88372
596,-73.96361,40.76858
597,-73.97927,40.73459
598,-73.97327,40.78957
599,-73.97246,40.79503
600,-73.92225,40.69872
601,-74.00041,40.73169
602,-73.9607,40.7685
603,-73.97088,40.79588
604,-73.9774,40.74141
605,-73.97805,40.78961
606,-73.94698,40.77279
607,-73.90816,40.90709
608,-73.99436,40.69817
609,-73.90304,40.8753
610,-73.97232,40.78664
611,-73.97476,40.72997
612,-73.98655,40.77844
613,-73.98127,40.75023
614,-73.99591,40.73144
615,-73.98274,40.77613
616,-73.98483,40.77885
617,-73.91791,40.87063
618,-73.89868,40.8962
619,-74.10238,40.61779
620,-73.96722,40.6776
621,-73.97888,40.73441
622,-73.98131,40.67523
623,-73.97794,40.78926
624,-73.9786,40.7865
625,-73.94281,40.81667
626,-73.99626,40.74855
627,-74.0099,40.71824
628,-73.96669,40.75294
629,-73.9895,40.7324
630,-73.995,40.73393
631,-73.99557,40.73781
632,-73.96776,40.68977
633,-73.97721,40.72615
634,-73.99894,40.72794
635,-74.0095,40.7128
636,-73.94994,40.82442
637,-73.99851,40.74688
638,-73.98645,40.74599
639,-73.96804,40.75477
640,-73.98343,40.66213
641,-73.9979,40.64427
642,-73.97671,40.78276
643,-73.97525,40.64598
644,-73.98062,40.65753
645,-74.00161,40.72697
646,-73.86807,40.86027
647,-73.9984,40.6312
648,-73.9838,40.77806
649,-73.95535,40.79949
650,-73.98358,40.77455
651,-74.01019,40.73132
652,-73.9363,40.8264
653,-73.9894,40.72904
654,-73.94835,40.77196
655,-73.96402,40.79638
656,-73.94602,40.80486
657,-73.98507,40.66627
658,-74.08372,40.64061
659,-73.93388,40.85581
660,-73.97733,40.74858
661,-73.95757,40.65799
662,-73.96222,40.65966
663,-74.09086,40.6247
664,-73.9759,40.6416
665,-74.00272,40.73852
666,-73.9458,40.6288
667,-74.01478,40.70835
668,-73.96462,40.62229
669,-73.93122,40.61664
670,-73.99673,40.73811
671,-73.94518,40.71276
672,-73.9993,40.7418
673,-73.89631,40.82167
674,-73.97029,40.80094
675,-73.98172,40.77989
676,-73.9794,40.7411
677,-73.96447,40.68181
678,-73.95213,40.77309
679,-74.07648,40.6409
680,-73.97733,40.74858
681,-74.00469,40.72943
682,-74.00346,40.73561
683,-73.91304,40.88666
684,-73.94998,40.71156
685,-73.97583,40.64161
686,-73.95716,40.62728
687,-74.02288,40.62746
688,-73.9808,40.7452
689,-73.9514,40.77146
690,-73.98781,40.73044
691,-74.00006,40.74405
692,-74.00709,40.71783
693,-73.97669,40.78892
694,-73.86101,40.89071
695,-73.98414,40.7229
696,-73.96643,40.67669
697,-73.96896,40.80032
698,-73.95067,40.782
699,-73.97835,40.78805
700,-73.94595,40.83477
701,-74.00572,40.7317
702,-73.94703,40.77306
703,-73.94456,40.83858
704,-73.96642,40.80137
705,-74.23819,40.51651
706,-73.96031,40.69158
707,-73.97877,40.67632
708,-73.96922,40.75133
709,-73.92131,40.86922
710,-74.19363,40.55429
711,-73.9964,40.7488
712,-74.00284,40.73436
713,-73.98274,40.77613
714,-73.95147,40.70928
715,-73.99926,40.67466
716,-73.97479,40.79448
717,-73.88448,40.87127
718,-73.97042,40.80133
719,-73.97857,40.78805
720,-74.02613,40.62343
721,-73.97318,40.67413
722,-73.97261,40.79175
723,-73.9703,40.7996
724,-73.98017,40.78871
725,-73.99494,40.68509
726,-73.98061,40.78722
727,-73.94107,40.71721
728,-73.97257,40.78284
729,-73.9518,40.5828
730,-73.97418,40.64731
731,-73.97716,40.7764
732,-73.96897,40.79856
733,-73.95881,40.58619
734,-73.98304,40.72374
735,-73.96505,40.67273
736,-73.96858,40.78843
737,-73.98723,40.77611
738,-73.9738,40.79428
739,-73.96789,40.75798
740,-73.98445,40.67092
741,-73.9551,40.7783
742,-73.98135,40.66618
743,-73.98649,40.73006
744,-73.98906,40.66025
745,-73.92785,40.86705
746,-73.98239,40.74156
747,-73.90655,40.88606
748,-73.96815,40.79082
749,-73.98123,40.67323
750,-73.97419,40.64796
751,-73.87211,40.82886
752,-73.95779,40.77369
753,-73.98304,40.72374
754,-73.97485,40.79365
755,-73.97781,40.64811
756,-73.97329,40.65128
757,-73.96331,40.71279
758,-73.97638,40.79265
759,-73.91002,40.67912
760,-73.89934,40.89644
761,-73.97112,40.67249
762,-73.97299,40.67096
763,-73.99792,40.72476
764,-73.97819,40.67907
765,-73.815,40.84377
766,-73.93895,40.85514
767,-73.98035,40.77886
768,-73.94446,40.79659
769,-74.103,40.59733
770,-73.97276,40.78705
771,-73.98637,40.71575
772,-74.00306,40.72886
773,-74.01031,40.71533
774,-74.00292,40.73796
775,-73.98491,40.71793
776,-74.01295,40.67602
777,-73.85877,40.87645
778,-73.97929,40.79096
779,-73.97514,40.79316
780,-73.97656,40.65544
781,-74.00344,40.6507
782,-73.98171,40.73791
783,-73.88622,40.67013
784,-74.0034,40.73606
785,-73.97574,40.74665
786,-74.01007,40.70525
787,-73.9551,40.7783
788,-73.93505,40.69226
789,-73.99326,40.68209
790,-74.0059,40.6572
791,-73.96715,40.68302
792,-74.02906,40.63121
793,-73.78726,40.84571
794,-73.99417,40.74338
795,-74.3853,41.6701
796,-73.97181,40.79701
797,-73.99477,40.74783
798,-73.95681,40.59947
799,-73.97689,40.78284
800,-73.9653,40.77287
801,-73.87858,40.84111
802,-73.9652,40.69252
803,-73.9734,40.63631
804,-73.94595,40.83477
805,-74.02673,40.6173
806,-73.92162,40.87957
807,-73.96967,40.80068
808,-73.98414,40.76893
809,-73.91326,40.87886
810,-73.9531,40.78466
811,-74.01094,40.7201
812,-74.00137,40.73025
813,-73.96359,40.77742
814,-73.91978,40.84367
815,-73.98394,40.72249
816,-74.08448,40.64543
817,-73.96628,40.80247
818,-73.97851,40.67509
819,-73.9808,40.7452
820,-73.97117,40.78576
821,-73.9964,40.73233
822,-73.9253,40.69931
823,-73.9708,40.64253
824,-74.03584,40.63585
825,-73.95245,40.67042
826,-73.96551,40.80426
827,-73.78101,40.71842
828,-73.96672,40.75729
829,-73.91175,40.88017
830,-74.21336,40.54763
831,-74.14165,40.59467
832,-73.96902,40.67455
833,-73.97864,40.67396
834,-73.9855,40.6664
835,-73.95877,40.8133
836,-73.99712,40.73358
837,-73.97119,40.67635
838,-73.98114,40.68512
839,-74.11818,40.61468
840,-73.95472,40.77944
841,-73.98607,40.72735
842,-73.98122,40.68659
843,-73.94703,40.63349
844,-73.95461,40.78024
845,-73.99161,40.5893
846,-74.00425,40.73424
847,-73.97319,40.79016
848,-73.91476,40.8354
849,-73.98493,40.66247
850,-73.95346,40.7763
851,-73.98128,40.78111
852,-73.99927,40.72421
853,-73.96572,40.79082
854,-73.9503,40.6797
855,-73.98447,40.78111
856,-73.98423,40.66167
857,-73.96955,40.80176
858,-73.97901,40.74032
859,-74.01603,40.62966
860,-73.99259,40.73476
861,-73.99019,40.73879
862,-73.95028,40.77378
863,-73.99809,40.69308
864,-73.99963,40.74865
865,-73.8644,40.89907
866,-74.0096,40.705
867,-73.97954,40.6512
868,-73.97691,40.73192
869,-73.96037,40.76164
870,-73.97214,40.67181
871,-73.97084,40.79864
872,-73.87626,40.88088
873,-73.95732,40.81271
874,-73.94009,40.84773
875,-73.98597,40.72622
876,-73.97088,40.79588
877,-73.96755,40.79107
878,-73.9497,40.76214
879,-73.96917,40.80062
880,-73.97079,40.67608
881,-73.94779,40.82305
882,-73.95791,40.76535
883,-73.9829,40.67338
884,-73.97066,40.78614
885,-73.991,40.66528
886,-73.7332,40.6632
887,-73.95468,40.719
888,-73.82831,40.84539
889,-73.9562,40.62868
890,-73.92381,40.81145
891,-74.15937,40.62292
892,-73.99768,40.6938
893,-73.9644,40.8035
894,-74.00583,40.73822
895,-73.90675,40.89699
896,-74.00246,40.74742
897,-74.00094,40.73648
898,-73.99524,40.72944
899,-73.97807,40.72351
900,-73.95244,40.77026
901,-73.9964,40.73233
902,-73.97456,40.64937
903,-73.98776,40.73122
904,-73.97885,40.77352
905,-73.93433,40.69997
906,-73.97679,40.79122
907,-73.98553,40.6881
908,-73.96948,40.80091
909,-73.95243,40.66325
910,-74.00348,40.71931
911,-74.09646,40.57693
912,-73.99281,40.68111
913,-73.92573,40.69874
914,-73.98912,40.72817
915,-73.98479,40.73809
916,-73.9895,40.7324
917,-73.9824,40.78424
918,-73.98495,40.72016
919,-73.97873,40.66589
920,-73.95069,40.67793
921,-74.07691,40.62402
922,-73.96007,40.78078
923,-73.98086,40.7862
924,-73.99765,40.72507
925,-73.95075,40.73035
926,-73.98125,40.77126
927,-73.95179,40.77082
928,-73.99446,40.67876
929,-74.00087,40.67803
930,-73.97967,40.77387
931,-73.97185,40.79657
932,-73.9757,40.79075
933,-73.95914,40.65755
934,-73.99632,40.74428
935,-73.9895,40.7324
936,-73.99474,40.7298
937,-73.98152,40.76772
938,-73.98576,40.72283
939,-73.98414,40.76893
940,-73.94713,40.77478
941,-73.98054,40.74677
942,-73.97189,40.7996
943,-74.00367,40.73675
944,-74.0096,40.72445
945,-73.99202,40.76176
946,-73.9643,40.71394
947,-73.9797,40.66711
948,-73.9721,40.7512
949,-73.9551,40.7783
950,-73.94561,40.77302
951,-73.98183,40.73888
952,-73.98262,40.7818
953,-74.00583,40.73822
954,-73.96226,40.70961
955,-73.95635,40.77551
956,-73.96166,40.75743
957,-73.9738,40.79428
958,-73.97576,40.79505
959,-73.9496,40.7796
960,-73.96211,40.76693
961,-73.99251,40.73584
962,-73.97454,40.79093
963,-74.0045,40.6801
964,-73.93581,40.81539
965,-74.08127,40.64174
966,-73.97685,40.77707
967,-73.98847,40.72984
968,-73.94483,40.80274
969,-73.97403,40.74657
970,-73.9961,40.7243
971,-74.02934,40.62378
972,-73.97853,40.79111
973,-73.96932,40.8
974,-73.96438,40.80963
975,-74.01387,40.62945
976,-73.97149,40.79128
977,-73.9855,40.6664
978,-73.97218,40.63469
979,-73.9768,40.73355
980,-73.93868,40.85565
981,-73.97679,40.64743
982,-73.97332,40.75159
983,-73.95863,40.66962
984,-73.94912,40.78431
985,-73.9373,40.85552
986,-73.97122,40.79668
987,-73.96755,40.79107
988,-73.97295,40.65325
989,-73.9993,40.7418
990,-73.97463,40.67193
991,-73.996,40.73287
992,-74.03292,40.61447
993,-74.00365,40.73797
994,-73.92632,40.86284
995,-73.96561,40.80155
996,-73.96013,40.63664
997,-73.98693,40.67059
998,-73.99146,40.7337
999,-73.96719,40.67571
1000,-73.97052,40.79656
1001,-73.97446,40.64178
1002,-73.96747,40.64066
1003,-73.96863,40.69181
1004,-73.99955,40.7463
1005,-73.9884,40.7155
1006,-73.94114,40.72438
1007,-73.97345,40.78766
1008,-73.84926,40.67629
1009,-73.95538,40.82246
1010,-73.78716,40.8482
1011,-73.9951,40.72156
1012,-73.94132,40.6063
1013,-73.9782,40.72405
1014,-73.97461,40.65306
1015,-73.95797,40.67642
1016,-73.95628,40.71664
1017,-73.97644,40.75913
1018,-73.91146,40.68918
1019,-73.98606,40.66712
1020,-73.96933,40.78544
1021,-73.97402,40.64666
1022,-73.93727,40.85114
1023,-73.98406,40.76155
1024,-73.98274,40.77613
1025,-73.95958,40.63873
1026,-73.9524,40.7141
1027,-74.0096,40.705
1028,-74.00465,40.74134
1029,-73.97899,40.74035
1030,-73.96896,40.78654
1031,-74.00053,40.7395
1032,-73.9664,40.79454
1033,-73.93764,40.71504
1034,-73.99472,40.68684
1035,-73.9927,40.73111
1036,-73.97469,40.74793
1037,-73.9927,40.75542
1038,-73.9927,40.6955
1039,-73.78436,40.84712
1040,-73.9927,40.6955
1041,-74.00186,40.73644
1042,-73.97975,40.79018
1043,-74.01374,40.70702
1044,-73.95136,40.77781
1045,-73.97185,40.79657
1046,-73.92302,40.82484
1047,-73.97738,40.744
1048,-73.96714,40.62332
1049,-74.0096,40.71404
1050,-73.97991,40.77427
1051,-73.94238,40.82353
1052,-73.98332,40.67424
1053,-73.94419,40.81159
1054,-74.15293,40.55086
1055,-73.9371,40.68125
1056,-73.99209,40.68785
1057,-73.96065,40.76749
1058,-73.98929,40.72573
1059,-73.94407,40.59708
1060,-73.97699,40.67918
1061,-73.9808,40.7452
1062,-73.92153,40.86846
1063,-73.97289,40.79822
1064,-73.96578,40.79244
1065,-73.98189,40.72991
1066,-73.97785,40.66388
1067,-73.9837,40.72746
1068,-74.09121,40.61975
1069,-73.97901,40.73447
