id,latitude,longitude
1077,33.8622,-84.4704
1078,33.7698,-84.328
1079,33.7558,-84.4272
1080,33.8979,-84.3066
1081,33.6142,-84.4971
1082,33.72382,-84.35228
1083,33.7697,-84.3772
1084,33.7126,-84.5323
1085,33.7222,-84.4739
1086,33.8252,-84.3197
1087,33.7698,-84.328
1088,33.7697,-84.3772
1089,33.9758,-84.3253
1090,33.6689,-84.4583
1091,33.7222,-84.4739
1092,33.8203,-84.3622
1093,33.75,-84.314
1094,33.8412,-84.3856
1095,33.7126,-84.5323
1096,33.7126,-84.5323
1097,33.7126,-84.5323
1098,33.94925,-84.31815
1099,33.7222,-84.4739
1100,33.9281,-84.2785
1101,33.8203,-84.3622
1102,33.7433,-84.3785
1103,33.7433,-84.3785
1104,33.8505,-84.2864
1105,33.8622,-84.4704
1106,33.7697,-84.3772
1107,33.7865,-84.3492
1108,33.7698,-84.328
1109,33.7183,-84.3262
1110,33.8755,-84.3334
1111,33.8203,-84.3622
1112,33.6689,-84.4583
1113,33.7222,-84.4739
1114,33.7865,-84.3492
1115,33.8659,-84.4252
1116,33.7877,-84.4436
1117,33.7877,-84.4436
1118,33.9758,-84.3253
1119,33.676,-84.462
1120,33.7698,-84.328
1121,33.7697,-84.3772
1122,33.72473,-84.36459
1123,33.6142,-84.4971
1124,33.9339,-84.3869
1125,33.7183,-84.3262
1126,33.7698,-84.328
1127,33.8314,-84.3851
1128,33.7865,-84.3492
1129,33.9758,-84.3253
1130,33.88328,-84.30846
1131,33.7183,-84.3262
1132,33.7433,-84.3785
1133,33.7183,-84.3262
1134,33.66497,-84.40651
1135,33.75,-84.314
1136,33.6142,-84.4971
1137,33.7126,-84.5323
1138,33.7433,-84.3785
1139,33.7697,-84.3772
1140,33.7697,-84.3772
1141,33.788,-84.3857
1142,33.67673,-84.48708
1143,33.7865,-84.3492
1144,33.89017,-84.2764
1145,33.788,-84.3857
1146,33.7697,-84.3772
1147,33.7865,-84.3492
1148,33.77453,-84.36804
1149,33.75,-84.314
1150,33.90162,-84.25878
1151,33.7698,-84.328
1152,33.7083,-84.3841
1153,33.788,-84.3857
1154,33.78405,-84.38335
1155,33.8203,-84.3622
1156,33.9339,-84.3869
1157,33.7698,-84.328
1158,33.8505,-84.2864
1159,33.9339,-84.3869
1160,33.7697,-84.3772
1161,33.75,-84.314
1162,33.6689,-84.4583
1163,33.8505,-84.2864
1164,33.7251,-84.4228
1165,33.7698,-84.328
1166,33.7251,-84.4228
1167,33.8979,-84.3066
1168,33.788,-84.3857
1169,33.7183,-84.3262
1170,33.7126,-84.5323
1171,33.7222,-84.4739
1172,33.75446,-84.34214
1173,33.9758,-84.3253
1174,33.9386,-84.3168
1175,33.788,-84.3857
1176,33.9339,-84.3869
1177,33.8622,-84.4704
1178,33.7877,-84.4436
1179,33.7865,-84.3492
1180,33.7126,-84.5323
1181,33.8505,-84.2864
1182,33.9339,-84.3869
1183,33.8979,-84.3066
1184,33.88309,-84.34876
1185,33.8505,-84.2864
1186,33.7126,-84.5323
1187,33.88167,-84.25786
1188,33.8779,-84.3707
1189,33.73545,-84.42174
1190,33.88909,-84.24928
1191,33.8622,-84.4704
1192,33.6142,-84.4971
1193,33.7563,-84.3895
1194,33.7698,-84.328
1195,33.7126,-84.5323
1196,33.6142,-84.4971
1197,33.7877,-84.4436
1198,33.7222,-84.4739
1199,33.7506,-84.3877
1200,33.7083,-84.3841
1201,33.8622,-84.4704
1202,33.7183,-84.3262
1203,33.7698,-84.328
1204,33.77486,-84.38386
1205,33.6142,-84.4971
1206,33.7083,-84.3841
1207,33.7083,-84.3841
1208,33.75074,-84.33499
1209,33.8755,-84.3334
1210,33.9758,-84.3253
1211,33.7506,-84.3877
1212,33.8755,-84.3334
1213,33.788,-84.3857
1214,33.8622,-84.4704
1215,33.7698,-84.328
1216,33.7183,-84.3262
1217,33.7183,-84.3262
1218,33.8252,-84.3197
1219,33.8463,-84.35009
1220,33.82367,-84.44151
1221,33.7865,-84.3492
1222,33.9339,-84.3869
1223,33.8271,-84.31466
1224,33.7877,-84.4436
1225,33.88936,-84.38284
1226,33.8779,-84.3707
1227,33.8659,-84.4252
1228,33.7433,-84.3785
1229,33.7183,-84.3262
1230,33.91349,-84.27762
1231,33.8755,-84.3334
1232,33.788,-84.3857
1233,33.7697,-84.3772
1234,33.7183,-84.3262
1235,33.77222,-84.36607
1236,33.8622,-84.4704
1237,33.7183,-84.3262
1238,33.9758,-84.3253
1239,33.9386,-84.3168
1240,33.788,-84.3857
1241,33.76416,-84.3278
1242,33.7865,-84.3492
1243,33.7865,-84.3492
1244,33.6583,-84.3846
1245,33.788,-84.3857
1246,33.87299,-84.32982
1247,33.82038,-84.44189
1248,33.79396,-84.37244
1249,33.7183,-84.3262
1250,33.788,-84.3857
1251,33.8505,-84.2864
1252,33.8622,-84.4704
1253,33.7558,-84.4272
1254,33.8912,-84.2508
1255,33.73987,-84.41947
1256,33.7912,-84.3249
1257,33.7877,-84.4436
1258,33.7877,-84.4436
1259,33.77607,-84.36378
1260,33.8252,-84.3197
1261,33.79151,-84.34235
1262,33.7183,-84.3262
1263,33.80764,-84.36819
1264,33.7865,-84.3492
1265,33.7877,-84.4436
1266,33.7877,-84.4436
1267,33.8314,-84.3851
1268,33.86389,-84.24961
1269,33.94859,-84.37271
1270,33.7183,-84.3262
1271,33.8505,-84.2864
1272,33.8203,-84.3622
1273,33.8203,-84.3622
1274,33.7183,-84.3262
1275,33.8203,-84.3622
1276,33.8505,-84.2864
1277,33.7865,-84.3492
1278,33.8203,-84.3622
1279,33.8755,-84.3334
1280,33.9758,-84.3253
1281,33.75631,-84.38955
1282,33.74025,-84.43164
1283,33.6443,-84.4674
1284,33.7183,-84.3262
1285,33.7642,-84.3953
1286,33.9758,-84.3253
1287,33.8622,-84.4704
1288,33.8755,-84.3334
1289,33.8912,-84.2508
1290,33.7877,-84.4436
1291,33.788,-84.3857
1292,33.8203,-84.3622
1293,33.7698,-84.328
1294,33.9386,-84.3168
1295,33.7877,-84.4436
1296,33.7877,-84.4436
1297,33.8505,-84.2864
1298,33.75766,-84.35165
1299,33.7698,-84.328
1300,33.8755,-84.3334
1301,33.9386,-84.3168
1302,33.7183,-84.3262
1303,33.8252,-84.3197
1304,33.75,-84.314
1305,33.7697,-84.3772
1306,33.7183,-84.3262
1307,33.788,-84.3857
1308,33.7433,-84.3785
1309,33.8505,-84.2864
1310,33.7697,-84.3772
1311,33.8314,-84.3851
1312,33.7698,-84.328
1313,33.7698,-84.328
1314,33.7865,-84.3492
1315,33.9009,-84.2764
1316,33.8779,-84.3707
1317,33.7433,-84.3785
1318,33.814,-84.39483
1319,33.7222,-84.4739
1320,33.6142,-84.4971
1321,33.6689,-84.4583
1322,33.8622,-84.4704
1323,33.9386,-84.3168
1324,33.8659,-84.4252
1325,33.8979,-84.3066
1326,33.7183,-84.3262
1327,33.90298,-84.34992
1328,33.7865,-84.3492
1329,33.78898,-84.44566
1330,33.7876,-84.40445
1331,33.8622,-84.4704
1332,33.7865,-84.3492
1333,33.7275,-84.4128
1334,33.7877,-84.4436
1335,33.9758,-84.3253
1336,33.7698,-84.328
1337,33.8979,-84.3066
1338,33.788,-84.3857
1339,33.74795,-84.32439
1340,33.7697,-84.3772
1341,33.9386,-84.3168
1342,33.8659,-84.4252
1343,33.7433,-84.3785
1344,33.9281,-84.2785
1345,33.8622,-84.4704
1346,33.8979,-84.3066
1347,33.7697,-84.3772
1348,33.9386,-84.3168
1349,33.788,-84.3857
1350,33.7773,-84.3966
1351,33.8912,-84.2508
1352,33.8912,-84.2508
1353,33.71939,-84.51023
1354,33.7222,-84.4739
1355,33.7877,-84.4436
1356,33.7126,-84.5323
1357,33.8912,-84.2508
1358,33.8203,-84.3622
1359,33.81685,-84.34556
1360,33.8252,-84.3197
1361,33.90426,-84.37639
1362,33.84865,-84.36647
1363,33.7877,-84.4436
1364,33.7506,-84.3877
1365,33.74564,-84.36606
1366,33.8622,-84.4704
1367,33.788,-84.3857
1368,33.73623,-84.36626
1369,33.7183,-84.3262
1370,33.9339,-84.3869
1371,33.9339,-84.3869
1372,33.9758,-84.3253
1373,33.7558,-84.4272
1374,33.788,-84.3857
1375,33.76108,-84.36913
1376,33.7506,-84.3877
1377,33.90812,-84.25693
1378,33.95499,-84.31661
1379,33.77275,-84.35841
1380,33.9758,-84.3253
1381,33.7865,-84.3492
1382,33.95554,-84.35297
1383,33.7659,-84.38759
1384,33.8314,-84.3851
1385,33.79445,-84.34161
1386,33.8659,-84.4252
1387,33.8622,-84.4704
1388,33.7251,-84.4228
1389,33.8755,-84.3334
1390,33.7506,-84.3877
1391,33.8252,-84.3197
1392,33.6142,-84.4971
1393,33.8203,-84.3622
1394,33.8979,-84.3066
1395,33.9386,-84.3168
1396,33.79542,-84.33136
1397,33.76921,-84.32199
1398,33.8516,-84.37989
1399,33.81708,-84.45211
1400,33.8779,-84.3707
1401,33.67902,-84.4519
1402,33.8505,-84.2864
1403,33.7083,-84.3841
1404,33.8505,-84.2864
1405,33.7865,-84.3492
1406,33.9339,-84.3869
1407,33.9339,-84.3869
1408,33.7605,-84.34319
1409,33.7433,-84.3785
1410,33.8252,-84.3197
1411,33.8779,-84.3707
1412,33.84945,-84.30872
1413,33.8622,-84.4704
1414,33.7877,-84.4436
1415,33.7183,-84.3262
1416,33.71209,-84.41733
1417,33.8979,-84.3066
1418,33.8314,-84.3851
1419,33.9339,-84.3869
1420,33.7083,-84.3841
1421,33.87156,-84.23201
1422,33.9278,-84.3442
1423,33.77849,-84.37237
1424,33.788,-84.3857
1425,33.79842,-84.41406
1426,33.7083,-84.3841
1427,33.6142,-84.4971
1428,33.93752,-84.33382
1429,33.85599,-84.47643
1430,33.788,-84.3857
1431,33.788,-84.3857
1432,33.7877,-84.4436
1433,33.7433,-84.3785
1434,33.7698,-84.328
1435,33.8203,-84.3622
1436,33.6583,-84.3846
1437,33.7558,-84.4272
1438,33.7183,-84.3262
1439,33.6142,-84.4971
1440,33.7912,-84.3249
1441,33.78304,-84.36395
1442,33.7865,-84.3492
1443,33.7632,-84.36847
1444,33.74566,-84.32566
1445,33.8036,-84.4713
1446,33.8252,-84.3197
1447,33.8622,-84.4704
1448,33.73863,-84.37437
1449,33.7865,-84.3492
1450,33.7698,-84.328
1451,33.96477,-84.37354
1452,33.7698,-84.328
1453,33.85219,-84.3726
1454,33.7698,-84.328
1455,33.8622,-84.4704
1456,33.82624,-84.30622
1457,33.7506,-84.3877
1458,33.7251,-84.4228
1459,33.8252,-84.3197
1460,33.8203,-84.3622
1461,33.75,-84.314
1462,33.8755,-84.3334
1463,33.7991,-84.3872
1464,33.8314,-84.3851
1465,33.6142,-84.4971
1466,33.7083,-84.3841
1467,33.6689,-84.4583
1468,33.8203,-84.3622
1469,33.8203,-84.3622
1470,33.8252,-84.3197
1471,33.80272,-84.44046
1472,33.7877,-84.4436
1473,33.73965,-84.35625
1474,33.79726,-84.41222
1475,33.6583,-84.3846
1476,33.6689,-84.4583
1477,33.7183,-84.3262
1478,33.9339,-84.3869
1479,33.8314,-84.3851
1480,33.7126,-84.5323
1481,33.8659,-84.4252
1482,33.7697,-84.3772
1483,33.7698,-84.328
1484,33.73679,-84.47909
1485,33.9758,-84.3253
1486,33.788,-84.3857
1487,33.7083,-84.3841
1488,33.8779,-84.3707
1489,33.58833,-84.47364
1490,33.9758,-84.3253
1491,33.788,-84.3857
1492,33.7183,-84.3262
1493,33.788,-84.3857
1494,33.8912,-84.2508
1495,33.9758,-84.3253
1496,33.80988,-84.39114
1497,33.8755,-84.3334
1498,33.7222,-84.4739
1499,33.7251,-84.4228
1500,33.76483,-84.38344
1501,33.8314,-84.3851
1502,33.8912,-84.2508
1503,33.8779,-84.3707
1504,33.74972,-84.33051
1505,33.7642,-84.3953
1506,33.6689,-84.4583
1507,33.90298,-84.34992
1508,33.6142,-84.4971
1509,33.8779,-84.3707
1510,33.75557,-84.36844
1511,33.72774,-84.35804
1512,33.6142,-84.4971
1513,33.8412,-84.3856
1514,33.7506,-84.3877
1515,33.7433,-84.3785
1516,33.74197,-84.32208
1517,33.73965,-84.35625
1518,33.9339,-84.3869
1519,33.79264,-84.37437
1520,33.7555,-84.3876
1521,33.9339,-84.3869
1522,33.7698,-84.328
1523,33.87274,-84.27962
1524,33.98125,-84.33494
1525,33.75,-84.314
1526,33.7877,-84.4436
1527,33.7222,-84.4739
1528,33.8979,-84.3066
1529,33.90762,-84.39455
1530,33.7506,-84.3877
1531,33.85605,-84.34726
1532,33.7183,-84.3262
1533,33.75,-84.314
1534,33.7649,-84.38259
1535,33.7126,-84.5323
1536,33.6142,-84.4971
1537,33.7697,-84.3772
1538,33.8912,-84.2508
1539,33.7083,-84.3841
1540,33.8779,-84.3707
1541,33.7126,-84.5323
1542,33.7083,-84.3841
1543,33.7865,-84.3492
1544,33.7083,-84.3841
1545,33.6583,-84.3846
1546,33.7506,-84.3877
1547,33.69765,-84.3644
1548,33.76178,-84.35997
1549,33.7558,-84.4272
1550,33.68482,-84.57561
1551,33.7865,-84.3492
1552,33.7222,-84.4739
1553,33.6142,-84.4971
1554,33.8314,-84.3851
1555,33.6142,-84.4971
1556,33.7126,-84.5323
1557,33.7222,-84.4739
1558,33.6142,-84.4971
1559,33.8203,-84.3622
1560,33.7563,-84.3895
1561,33.8314,-84.3851
1562,33.81576,-84.31589
1563,33.8779,-84.3707
1564,33.7558,-84.4272
1565,33.8314,-84.3851
1566,33.8912,-84.2508
1567,33.73248,-84.41871
1568,33.7183,-84.3262
1569,33.8505,-84.2864
1570,33.8755,-84.3334
1571,33.7183,-84.3262
1572,33.8659,-84.4252
1573,33.7222,-84.4739
1574,33.8622,-84.4704
1575,33.8912,-84.2508
1576,33.8912,-84.2508
1577,33.8755,-84.3334
1578,33.77251,-84.38905
1579,33.8659,-84.4252
1580,33.7183,-84.3262
1581,33.8779,-84.3707
1582,33.788,-84.3857
1583,33.7698,-84.328
1584,33.7865,-84.3492
1585,33.7877,-84.4436
1586,33.7877,-84.4436
1587,33.7697,-84.3772
1588,33.8912,-84.2508
1589,33.7126,-84.5323
1590,33.8622,-84.4704
1591,33.7865,-84.3492
1592,33.6142,-84.4971
1593,33.85729,-84.29032
1594,33.8979,-84.3066
1595,33.7877,-84.4436
1596,33.8755,-84.3334
1597,33.8314,-84.3851
1598,33.8505,-84.2864
1599,33.7642,-84.3953
1600,33.8755,-84.3334
1601,33.94759,-84.37087
1602,33.73212,-84.4162
1603,33.65303,-84.57738
1604,33.7433,-84.3785
1605,33.7126,-84.5323
1606,33.6583,-84.3846
1607,33.788,-84.3857
1608,33.749,-84.388
1609,33.9339,-84.3869
1610,33.76445,-84.3741
1611,33.6583,-84.3846
1612,33.7877,-84.4436
1613,33.9339,-84.3869
1614,33.87912,-84.24844
1615,33.7698,-84.328
1616,33.8755,-84.3334
1617,33.8779,-84.3707
1618,33.7563,-84.3895
1619,33.9281,-84.2785
1620,33.7698,-84.328
1621,33.7865,-84.3492
1622,33.7183,-84.3262
1623,33.83629,-84.30143
1624,33.9758,-84.3253
1625,33.7698,-84.328
1626,33.7183,-84.3262
1627,33.8779,-84.3707
1628,33.9758,-84.3253
1629,33.7865,-84.3492
1630,33.7558,-84.4272
1631,33.6142,-84.4971
1632,33.9386,-84.3168
1633,33.6142,-84.4971
1634,33.7698,-84.328
1635,33.7865,-84.3492
1636,33.9758,-84.3253
1637,33.75,-84.314
1638,33.75,-84.314
1639,33.9339,-84.3869
1640,33.7698,-84.328
1641,33.75,-84.314
1642,33.7251,-84.4228
1643,33.7433,-84.3785
1644,33.61326,-84.44892
1645,33.7126,-84.5323
1646,33.6689,-84.4583
1647,33.8252,-84.3197
1648,33.68221,-84.44352
1649,33.9758,-84.3253
1650,33.7183,-84.3262
1651,33.94348,-84.36338
1652,33.7697,-84.3772
1653,33.7865,-84.3492
1654,33.77836,-84.38276
1655,33.8252,-84.3197
1656,33.6689,-84.4583
1657,33.7251,-84.4228
1658,33.93799,-84.33329
1659,33.77507,-84.35641
1660,33.8755,-84.3334
1661,33.8755,-84.3334
1662,33.7222,-84.4739
1663,33.8659,-84.4252
1664,33.7698,-84.328
1665,33.7222,-84.4739
1666,33.8792,-84.355
1667,33.788,-84.3857
1668,33.788,-84.3857
1669,33.8252,-84.3197
1670,33.6142,-84.4971
1671,33.7865,-84.3492
1672,33.73174,-84.37746
1673,33.73911,-84.36933
1674,33.9758,-84.3253
1675,33.8779,-84.3707
1676,33.8203,-84.3622
1677,33.9386,-84.3168
1678,33.7126,-84.5323
1679,33.7183,-84.3262
1680,33.8755,-84.3334
1681,33.7877,-84.4436
1682,33.7697,-84.3772
1683,33.8979,-84.3066
1684,33.7433,-84.3785
1685,33.8659,-84.4252
1686,33.7697,-84.3772
1687,33.8912,-84.2508
1688,33.76636,-84.34036
1689,33.8755,-84.3334
1690,33.7865,-84.3492
1691,33.8559,-84.3953
1692,33.85722,-84.35736
1693,33.7183,-84.3262
1694,33.7222,-84.4739
1695,33.6142,-84.4971
1696,33.7433,-84.3785
1697,33.7877,-84.4436
1698,33.8779,-84.3707
1699,33.8622,-84.4704
1700,33.8979,-84.3066
1701,33.8505,-84.2864
1702,33.7251,-84.4228
1703,33.792,-84.4473
1704,33.6689,-84.4583
1705,33.7698,-84.328
1706,33.7877,-84.4436
1707,33.8203,-84.3622
1708,33.7698,-84.328
1709,33.7865,-84.3492
1710,33.7083,-84.3841
1711,33.7183,-84.3262
1712,33.7555,-84.3876
1713,33.6142,-84.4971
1714,33.7083,-84.3841
1715,33.7698,-84.328
1716,33.9758,-84.3253
1717,33.8912,-84.2508
1718,33.8252,-84.3197
1719,33.6142,-84.4971
1720,33.6689,-84.4583
1721,33.8755,-84.3334
1722,33.8912,-84.2508
1723,33.78636,-84.39647
1724,33.8505,-84.2864
1725,33.7558,-84.4272
1726,33.788,-84.3857
1727,33.788,-84.3857
1728,33.8505,-84.2864
1729,33.78813,-84.36253
1730,33.7183,-84.3262
1731,33.7877,-84.4436
1732,33.82279,-84.37355
1733,33.9339,-84.3869
1734,33.7865,-84.3492
1735,33.7126,-84.5323
1736,33.6689,-84.4583
1737,33.92571,-84.35587
1738,33.7954,-84.35719
1739,33.7126,-84.5323
1740,33.8979,-84.3066
1741,33.85667,-84.35131
1742,33.9386,-84.3168
1743,33.75,-84.314
1744,33.8314,-84.3851
1745,33.8305,-84.36987
1746,33.8203,-84.3622
1747,33.8779,-84.3707
1748,33.7251,-84.4228
1749,33.83528,-84.32214
1750,33.8779,-84.3707
1751,33.788,-84.3857
1752,33.8314,-84.3851
1753,33.81457,-84.33712
1754,33.7506,-84.3877
1755,33.76625,-84.43514
1756,33.72504,-84.32696
1757,33.8912,-84.2508
1758,33.92773,-84.38845
1759,33.7897,-84.38811
1760,33.7877,-84.4436
1761,33.7957,-84.3234
1762,33.8314,-84.3851
1763,33.87153,-84.28343
1764,33.75313,-84.37367
1765,33.58819,-84.42306
1766,33.7698,-84.328
1767,33.7251,-84.4228
1768,33.8912,-84.2508
1769,33.7433,-84.3785
1770,33.6142,-84.4971
1771,33.99297,-84.35157
1772,33.788,-84.3857
1773,33.8622,-84.4704
1774,33.7126,-84.5323
1775,33.85774,-84.29204
1776,33.7698,-84.328
1777,33.7698,-84.328
1778,33.88348,-84.23544
1779,33.76562,-84.31855
1780,33.7908,-84.35042
1781,33.7222,-84.4739
1782,33.8622,-84.4704
1783,33.8203,-84.3622
1784,33.9339,-84.3869
1785,33.8912,-84.2508
1786,33.8203,-84.3622
1787,33.8203,-84.3622
1788,33.7558,-84.4272
1789,33.6142,-84.4971
1790,33.8659,-84.4252
1791,33.8252,-84.3197
1792,33.7183,-84.3262
1793,33.85325,-84.48168
1794,33.7865,-84.3492
1795,33.7698,-84.328
1796,33.7126,-84.5323
1797,33.7126,-84.5323
1798,33.6583,-84.3846
1799,33.7865,-84.3492
1800,33.7126,-84.5323
1801,33.788,-84.3857
1802,33.788,-84.3857
1803,33.7698,-84.328
1804,33.7865,-84.3492
1805,33.7183,-84.3262
1806,33.6443,-84.4674
1807,33.8755,-84.3334
1808,33.76117,-84.35222
1809,33.97927,-84.37252
1810,33.9758,-84.3253
1811,33.9339,-84.3869
1812,33.73568,-84.485
1813,33.76907,-84.3457
1814,33.8531,-84.2796
1815,33.6142,-84.4971
1816,33.7506,-84.3877
1817,33.6142,-84.4971
1818,33.7433,-84.3785
1819,33.8505,-84.2864
1820,33.8659,-84.4252
1821,33.8252,-84.3197
1822,33.6142,-84.4971
1823,33.77191,-84.35775
1824,33.6142,-84.4971
1825,33.7877,-84.4436
1826,33.76934,-84.39373
1827,33.6689,-84.4583
1828,33.79134,-84.34564
1829,33.7865,-84.3492
1830,33.7083,-84.3841
1831,33.8979,-84.3066
1832,33.7126,-84.5323
1833,33.75,-84.314
1834,33.7126,-84.5323
1835,33.6689,-84.4583
1836,33.7083,-84.3841
1837,33.6689,-84.4583
1838,33.61818,-84.46554
1839,33.9758,-84.3253
1840,33.7558,-84.4272
1841,33.7558,-84.4272
1842,33.8622,-84.4704
1843,33.7433,-84.3785
1844,33.7698,-84.328
1845,33.7083,-84.3841
1846,33.8553,-84.35011
1847,33.7697,-84.3772
1848,33.9386,-84.3168
1849,33.9386,-84.3168
1850,33.6142,-84.4971
1851,33.8531,-84.2796
1852,33.6142,-84.4971
1853,33.7126,-84.5323
1854,33.6142,-84.4971
1855,33.8252,-84.3197
1856,33.83715,-84.37924
1857,33.7877,-84.4436
1858,33.8912,-84.2508
1859,33.7698,-84.328
1860,33.8622,-84.4704
1861,33.788,-84.3857
1862,33.8659,-84.4252
1863,33.6689,-84.4583
1864,33.6443,-84.4674
1865,33.8979,-84.3066
1866,33.6142,-84.4971
1867,33.6689,-84.4583
1868,33.8912,-84.2508
1869,33.7126,-84.5323
1870,33.8912,-84.2508
1871,33.8912,-84.2508
1872,33.8521,-84.3605
1873,33.7877,-84.4436
1874,33.8428,-84.35925
1875,33.7126,-84.5323
1876,33.6689,-84.4583
1877,33.8252,-84.3197
1878,33.6142,-84.4971
1879,33.7433,-84.3785
1880,33.788,-84.3857
1881,33.6689,-84.4583
1882,33.6689,-84.4583
1883,33.8252,-84.3197
1884,33.8912,-84.2508
1885,33.9345,-84.3887
1886,33.87182,-84.23548
1887,33.76028,-84.38159
1888,33.8314,-84.3851
1889,33.9386,-84.3168
1890,33.9278,-84.3442
1891,33.79904,-84.38816
1892,33.77278,-84.34012
1893,33.82279,-84.34413
1894,33.8755,-84.3334
1895,33.73224,-84.44257
1896,33.8314,-84.3851
1897,33.8979,-84.3066
1898,33.7506,-84.3877
1899,33.7865,-84.3492
1900,33.7433,-84.3785
1901,33.8203,-84.3622
1902,33.7865,-84.3492
1903,33.9339,-84.3869
1904,33.77299,-84.36268
1905,33.8203,-84.3622
1906,33.79186,-84.36363
1907,33.8505,-84.2864
1908,33.7697,-84.3772
1909,33.788,-84.3857
1910,33.7183,-84.3262
1911,33.6689,-84.4583
1912,33.7877,-84.4436
1913,33.7083,-84.3841
1914,33.8659,-84.4252
1915,33.8203,-84.3622
1916,33.7183,-84.3262
1917,33.8412,-84.3856
1918,33.7563,-84.3895
1919,33.8659,-84.4252
1920,33.75,-84.314
1921,33.8779,-84.3707
1922,33.7083,-84.3841
1923,33.8755,-84.3334
1924,33.9758,-84.3253
1925,33.7433,-84.3785
1926,33.9281,-84.2785
1927,33.8314,-84.3851
1928,33.75,-84.314
1929,33.75,-84.314
1930,33.7251,-84.4228
1931,33.6443,-84.4674
1932,33.6689,-84.4583
1933,33.788,-84.3857
1934,33.8912,-84.2508
1935,33.9281,-84.2785
1936,33.7433,-84.3785
1937,33.7126,-84.5323
1938,33.9281,-84.2785
1939,33.9339,-84.3869
1940,33.7126,-84.5323
1941,33.8659,-84.4252
1942,33.6689,-84.4583
1943,33.8314,-84.3851
1944,33.8912,-84.2508
1945,33.6142,-84.4971
1946,33.8203,-84.3622
1947,33.6142,-84.4971
1948,33.6689,-84.4583
1949,33.7697,-84.3772
1950,33.7183,-84.3262
1951,33.7558,-84.4272
1952,33.6689,-84.4583
1953,33.7083,-84.3841
1954,33.7126,-84.5323
1955,33.7126,-84.5323
1956,33.7877,-84.4436
1957,33.7697,-84.3772
1958,33.6142,-84.4971
1959,33.8659,-84.4252
1960,33.7126,-84.5323
1961,33.7506,-84.3877
1962,33.8622,-84.4704
1963,33.6142,-84.4971
1964,33.7126,-84.5323
1965,33.8252,-84.3197
1966,33.8252,-84.3197
1967,33.7083,-84.3841
1968,33.7083,-84.3841
1969,33.7698,-84.328
1970,33.7222,-84.4739
1971,33.9386,-84.3168
1972,33.7126,-84.5323
1973,33.8252,-84.3197
1974,33.6142,-84.4971
1975,33.7183,-84.3262
1976,33.6142,-84.4971
1977,33.7506,-84.3877
1978,33.7222,-84.4739
1979,33.75,-84.314
1980,33.7251,-84.4228
1981,33.9758,-84.3253
1982,33.7222,-84.4739
1983,33.8622,-84.4704
1984,33.7275,-84.4128
1985,33.8505,-84.2864
1986,33.7126,-84.5323
1987,33.6142,-84.4971
1988,33.7126,-84.5323
1989,33.7222,-84.4739
1990,33.6689,-84.4583
1991,33.7183,-84.3262
1992,33.7251,-84.4228
1993,33.7698,-84.328
1994,33.7083,-84.3841
1995,33.7877,-84.4436
1996,33.8779,-84.3707
1997,33.6142,-84.4971
1998,33.8912,-84.2508
1999,33.7126,-84.5323
2000,33.788,-84.3857
2001,33.6142,-84.4971
2002,33.7506,-84.3877
2003,33.6142,-84.4971
2004,33.8779,-84.3707
2005,33.7433,-84.3785
2006,33.7877,-84.4436
2007,33.7083,-84.3841
2008,33.8203,-84.3622
2009,33.7126,-84.5323
2010,33.7083,-84.3841
2011,33.8622,-84.4704
2012,33.6689,-84.4583
2013,33.7251,-84.4228
2014,33.7877,-84.4436
2015,33.8505,-84.2864
2016,33.7222,-84.4739
2017,33.7222,-84.4739
2018,33.7083,-84.3841
2019,33.7558,-84.4272
2020,33.7222,-84.4739
2021,33.7126,-84.5323
2022,33.7251,-84.4228
2023,33.7083,-84.3841
2024,33.7126,-84.5323
2025,33.75,-84.314
2026,33.7183,-84.3262
2027,33.7877,-84.4436
2028,33.7222,-84.4739
2029,33.7558,-84.4272
2030,33.7083,-84.3841
2031,33.6142,-84.4971
2032,33.6142,-84.4971
2033,33.7251,-84.4228
2034,33.7222,-84.4739
2035,33.788,-84.3857
2036,33.7126,-84.5323
2037,33.7251,-84.4228
2038,33.7126,-84.5323
2039,33.8505,-84.2864
2040,33.7251,-84.4228
2041,33.8203,-84.3622
2042,33.7877,-84.4436
2043,33.6142,-84.4971
2044,33.8912,-84.2508
2045,33.7433,-84.3785
2046,33.7083,-84.3841
2047,33.7433,-84.3785
2048,33.7433,-84.3785
2049,33.6443,-84.4674
2050,33.8912,-84.2508
2051,33.8252,-84.3197
2052,33.9339,-84.3869
2053,33.6443,-84.4674
2054,33.7877,-84.4436
2055,33.8979,-84.3066
2056,33.8755,-84.3334
2057,33.8779,-84.3707
2058,33.7697,-84.3772
2059,33.7865,-84.3492
2060,33.8521,-84.3605
2061,33.8505,-84.2864
2062,33.7877,-84.4436
2063,33.9758,-84.3253
2064,33.7697,-84.3772
2065,33.7877,-84.4436
2066,33.9386,-84.3168
2067,33.8252,-84.3197
2068,33.7251,-84.4228
2069,33.8252,-84.3197
2070,33.7126,-84.5323
2071,33.7698,-84.328
2072,33.77278,-84.34012
2073,33.82129,-84.32993
2074,33.68192,-84.39609
2075,33.71313,-84.41994
2076,33.8252,-84.3197
2077,33.6142,-84.4971
2078,33.7251,-84.4228
2079,33.71877,-84.45748
2080,33.78405,-84.38335
2081,33.9758,-84.3253
2082,33.8912,-84.2508
2083,33.9386,-84.3168
2084,33.7126,-84.5323
