id,longitude,latitude
4074,-73.99798,40.73648
4075,-73.9551,40.7783
4076,-73.99944,40.73765
4077,-73.9656,40.6192
4078,-73.97146,40.79311
4079,-73.9825,40.7773
4080,-73.9961,40.7243
4081,-73.9993,40.7418
4082,-73.9363,40.8264
4083,-73.91217,40.68965
4084,-73.973,40.78911
4085,-73.98652,40.68789
4086,-73.99572,40.68935
4087,-73.98088,40.77045
4088,-74.0946,40.6288
4089,-73.9742,40.72603
4090,-74.0057,40.71141
4091,-73.9526,40.8034
4092,-73.9879,40.7423
4093,-74.0946,40.6288
4094,-73.8433,40.845
4095,-73.96183,40.76701
4096,-73.9786,40.7865
4097,-73.9698,40.78719
4098,-73.9524,40.7141
4099,-73.98047,40.77304
4100,-73.97734,40.79014
4101,-73.97124,40.67486
4102,-73.95506,40.80937
4103,-73.9927,40.6955
4104,-73.9804,40.6844
4105,-73.96065,40.76967
4106,-73.9607,40.7685
4107,-74.0156,40.6429
4108,-73.9618,40.679
4109,-73.9855,40.6664
4110,-73.9553,40.6622
4111,-73.9874,40.7642
4112,-73.9855,40.6664
4113,-73.9874,40.7642
4114,-73.9786,40.7865
4115,-73.8807,40.8371
4116,-73.9524,40.7141
4117,-73.9895,40.7324
4118,-73.9703,40.7996
4119,-73.98931,40.72544
4120,-74.0062,40.74619
4121,-73.9855,40.6664
4122,-74.00138,40.72399
4123,-73.9945,40.752
4124,-73.9618,40.679
4125,-73.9855,40.6664
4126,-73.9927,40.6955
4127,-73.9855,40.6664
4128,-73.94839,40.67502
4129,-73.9493,40.728
4130,-73.9855,40.6664
4131,-74.0151,40.6206
4132,-73.9786,40.7865
4133,-73.9101,40.7623
4134,-73.95717,40.77502
4135,-74.0151,40.6206
4136,-73.9945,40.752
4137,-73.95782,40.77303
4138,-74.1503,40.5534
4139,-73.96,40.7987
4140,-73.9503,40.6797
4141,-73.98189,40.67723
4142,-73.97925,40.7875
4143,-73.9759,40.6416
4144,-73.93834,40.79213
4145,-73.9879,40.7423
4146,-73.99924,40.73277
4147,-73.98883,40.73404
4148,-73.9961,40.7243
4149,-73.9874,40.7642
4150,-74.00131,40.68074
4151,-73.9945,40.752
4152,-73.9703,40.7996
4153,-73.9703,40.7996
4154,-73.9526,40.8034
4155,-74.0053,40.734
4156,-73.9993,40.7418
4157,-73.9825,40.7773
4158,-73.9855,40.6664
4159,-74.0053,40.734
4160,-74.0191,40.7118
4161,-73.9703,40.7564
4162,-74.25042,40.50839
4163,-73.9382,40.8149
4164,-73.9879,40.7423
4165,-73.9618,40.679
4166,-73.9786,40.7865
4167,-74.0053,40.734
4168,-73.9481,40.8274
4169,-74.0191,40.7118
4170,-73.9703,40.7996
4171,-73.9927,40.6955
4172,-73.9493,40.728
4173,-73.95441,40.77617
4174,-73.96884,40.78854
4175,-73.99116,40.66151
4176,-73.97295,40.65325
4177,-73.9703,40.7996
4178,-73.9493,40.728
4179,-73.96004,40.68707
4180,-73.9703,40.7996
4181,-73.95247,40.78591
4182,-73.9945,40.752
4183,-73.9393,40.5984
4184,-73.9993,40.7418
4185,-74.0191,40.7118
4186,-73.9895,40.7324
4187,-73.9656,40.6192
4188,-73.9703,40.7996
4189,-73.9945,40.752
4190,-73.9441,40.8181
4191,-73.8908,40.859
4192,-74.00318,40.70763
4193,-73.9808,40.7452
4194,-73.873,40.674
4195,-73.8301,40.8769
4196,-73.89623,40.82952
4197,-73.98651,40.6848
4198,-73.85226,40.80868
4199,-73.9493,40.728
4200,-73.927,40.66255
4201,-73.9275,40.8584
4202,-73.99185,40.69879
4203,-73.9855,40.6664
4204,-74.0045,40.6801
4205,-74.0053,40.734
4206,-73.9656,40.6192
4207,-73.9265,40.6936
4208,-73.9399,40.8367
4209,-74.0053,40.734
4210,-73.9618,40.679
4211,-73.9713,40.79724
4212,-73.9855,40.6664
4213,-73.97071,40.6891
4214,-73.9405,40.803
4215,-73.9035,40.9035
4216,-73.9874,40.7642
4217,-73.93921,40.83881
4218,-73.96934,40.67503
4219,-73.9703,40.7996
4220,-73.9998,40.76135
4221,-74.0007,40.7507
4222,-73.9855,40.6664
4223,-74.00844,40.73687
4224,-73.9945,40.752
4225,-73.98731,40.72339
4226,-73.96554,40.64364
4227,-73.9432,40.703
4228,-73.89169,40.67329
4229,-73.99574,40.73292
4230,-73.8433,40.845
4231,-73.9808,40.7452
4232,-73.98414,40.76893
4233,-73.9493,40.728
4234,-73.9825,40.7773
4235,-73.9399,40.8367
4236,-73.98723,40.77611
4237,-73.9275,40.8584
4238,-73.96808,40.79099
4239,-73.9703,40.7996
4240,-73.96993,40.80027
4241,-73.95703,40.77119
4242,-73.93534,40.81664
4243,-73.9961,40.74733
4244,-73.9102,40.89043
4245,-74.00715,40.70597
4246,-73.9481,40.8274
4247,-73.97355,40.78737
4248,-73.9802,40.77066
4249,-73.96934,40.67503
4250,-73.9382,40.8149
4251,-73.9553,40.6622
4252,-73.99757,40.73949
4253,-73.9703,40.7996
4254,-73.98788,40.7239
4255,-73.98308,40.78223
4256,-73.9703,40.7996
4257,-73.99588,40.73955
4258,-74.0123,40.7042
4259,-73.84507,40.87883
4260,-73.9656,40.6192
4261,-73.98175,40.73112
4262,-73.93538,40.81308
4263,-73.9639,40.7762
4264,-73.9855,40.6664
4265,-73.9496,40.7796
4266,-73.9496,40.7796
4267,-73.9493,40.728
4268,-74.0036,40.72
4269,-73.9803,40.7246
4270,-73.97861,40.68822
4271,-73.9807,40.78791
4272,-73.9786,40.7865
4273,-73.9703,40.7996
4274,-73.9825,40.7773
4275,-73.9786,40.7865
4276,-73.9202,40.8202
4277,-73.99963,40.74865
4278,-73.99488,40.72578
4279,-73.90659,40.8171
4280,-73.9821,40.76539
4281,-73.96774,40.7927
4282,-73.93147,40.68639
4283,-74.0053,40.734
4284,-73.9524,40.7141
4285,-73.9804,40.6844
4286,-73.88643,40.75263
4287,-73.9825,40.7773
4288,-73.97,40.78619
4289,-73.96739,40.80016
4290,-73.9984,40.6312
4291,-73.94946,40.6719
4292,-73.9949,40.60132
4293,-73.98176,40.67991
4294,-74.07443,40.59237
4295,-73.9759,40.6416
4296,-74.00055,40.72951
4297,-74.0097,40.73684
4298,-73.94961,40.78022
4299,-73.98179,40.64662
4300,-73.92716,40.83112
4301,-73.94959,40.76232
4302,-73.95713,40.77431
4303,-73.96436,40.80742
4304,-73.97744,40.762
4305,-74.0036,40.72
4306,-73.98782,40.7689
4307,-73.99894,40.72794
4308,-73.97995,40.67487
4309,-73.9895,40.7324
4310,-73.9855,40.6664
4311,-74.0053,40.734
4312,-73.9703,40.7996
4313,-73.9955,40.74677
4314,-73.97955,40.72097
4315,-77.5598,43.1745
4316,-73.92231,40.86899
4317,-73.9895,40.7324
4318,-73.9075,40.8815
4319,-73.9786,40.7865
4320,-73.98141,40.66115
4321,-73.7906,40.8527
4322,-74.0036,40.72
4323,-73.97029,40.80094
4324,-73.9927,40.6955
4325,-73.93442,40.79868
4326,-73.95877,40.8133
4327,-73.96877,40.57951
4328,-73.9703,40.7564
4329,-73.99472,40.76009
4330,-73.96578,40.79244
4331,-73.9782,40.72405
4332,-73.9895,40.7324
4333,-73.9874,40.7642
4334,-74.00137,40.73025
4335,-73.93622,40.85558
4336,-74.00281,40.7374
4337,-73.96515,40.80361
4338,-73.95402,40.66533
4339,-73.98714,40.76364
4340,-73.9759,40.6416
4341,-73.9845,40.76253
4342,-73.96478,40.80906
4343,-73.97708,40.64821
4344,-73.97562,40.66961
4345,-73.99621,40.74135
4346,-73.9874,40.7642
4347,-73.96289,40.79615
4348,-73.97588,40.78706
4349,-73.97361,40.79604
4350,-73.93422,40.67922
4351,-73.9468,40.7903
4352,-73.9703,40.7996
4353,-73.9496,40.7796
4354,-73.98499,40.77604
4355,-73.98612,40.779
4356,-73.97096,40.79308
4357,-73.99472,40.76009
4358,-73.96443,40.80725
4359,-73.94912,40.78431
4360,-73.9804,40.6844
4361,-73.95822,40.76342
4362,-73.90844,40.88866
4363,-73.97774,40.74526
4364,-73.9075,40.8815
4365,-73.95909,40.63195
4366,-73.92771,40.69982
4367,-73.9786,40.7865
4368,-73.99063,40.73129
4369,-73.96986,40.62888
4370,-73.96993,40.69017
4371,-73.9607,40.7685
4372,-73.9703,40.7564
4373,-73.83613,40.88043
4374,-73.9682,40.80418
4375,-74.03433,40.61567
4376,-74.00119,40.73274
4377,-73.96133,40.71558
4378,-73.9524,40.7141
4379,-74.0045,40.6801
4380,-73.94781,40.83389
4381,-73.9703,40.7996
4382,-73.9622,40.79521
4383,-73.98691,40.7793
4384,-74.07407,40.63822
4385,-73.94617,40.77737
4386,-73.9549,40.6471
4387,-73.9786,40.7865
4388,-73.97991,40.77723
4389,-73.9305,40.64083
4390,-73.9553,40.6622
4391,-73.97715,40.79053
4392,-73.9703,40.7564
4393,-74.00165,40.73616
4394,-73.9703,40.7996
4395,-73.86832,40.86389
4396,-73.97363,40.79218
4397,-73.95511,40.80936
4398,-73.9551,40.7783
4399,-73.9895,40.7324
4400,-73.98782,40.7689
4401,-73.98042,40.73436
4402,-73.9703,40.7996
4403,-73.97996,40.77672
4404,-73.95226,40.7771
4405,-73.98024,40.77493
4406,-73.99469,40.69499
4407,-73.9803,40.7246
4408,-73.98229,40.66437
4409,-74.01317,40.70915
4410,-73.96714,40.6873
4411,-73.99693,40.76067
4412,-73.9895,40.7324
4413,-74.0053,40.734
4414,-73.9803,40.7246
4415,-73.9993,40.7418
4416,-73.99315,40.70226
4417,-73.94949,40.76249
4418,-74.00239,40.72606
4419,-73.9544,40.8121
4420,-74.13649,40.60387
4421,-73.9536,40.77213
4422,-73.9703,40.7996
4423,-73.9493,40.728
4424,-73.9993,40.7418
4425,-74.0044,40.7061
4426,-73.9075,40.8815
4427,-73.9198,40.8679
4428,-73.9803,40.7246
4429,-73.9607,40.7685
4430,-73.97901,40.77243
4431,-73.96772,40.78836
4432,-73.97101,40.68591
4433,-73.9804,40.6844
4434,-73.9984,40.6312
4435,-73.97107,40.64808
4436,-73.9895,40.7324
4437,-73.9808,40.7452
4438,-73.9895,40.7324
4439,-73.9786,40.7865
4440,-73.98299,40.78235
4441,-73.9275,40.8584
4442,-74.0059,40.6572
4443,-73.9656,40.6192
4444,-74.0007,40.7507
4445,-74.0053,40.734
4446,-73.9275,40.8584
4447,-73.96705,40.79154
4448,-73.9481,40.8274
4449,-73.9524,40.77585
4450,-73.9607,40.7685
4451,-73.9503,40.6797
4452,-73.97476,40.69791
4453,-73.9825,40.7773
4454,-74.00241,40.74635
4455,-73.95578,40.6365
4456,-73.97084,40.79864
4457,-73.9825,40.7773
4458,-73.94839,40.77636
4459,-73.9503,40.6797
4460,-73.9786,40.7865
4461,-73.89103,40.88299
4462,-73.9703,40.7996
4463,-73.98511,40.72696
4464,-73.9524,40.7141
4465,-73.8493,40.8687
4466,-73.8706,40.8733
4467,-73.9382,40.8149
4468,-73.9961,40.7243
4469,-73.97419,40.63991
4470,-73.92525,40.70331
4471,-73.9549,40.6471
4472,-73.9618,40.679
4473,-73.96669,40.75294
4474,-73.97753,40.6832
4475,-73.9884,40.7155
4476,-74.00204,40.74755
4477,-74.0044,40.7061
4478,-73.9245,40.6715
4479,-73.99424,40.72731
4480,-74.00213,40.68151
4481,-73.9656,40.695
4482,-73.94406,40.8177
4483,-73.88993,40.64484
4484,-73.9518,40.5828
4485,-73.9993,40.7418
4486,-74.0045,40.6801
4487,-74.00006,40.74405
4488,-73.9124,40.6634
4489,-74.0053,40.734
4490,-73.9786,40.7865
4491,-73.9855,40.6664
4492,-73.9945,40.752
4493,-73.9481,40.8274
4494,-73.9544,40.8121
4495,-73.9503,40.6797
4496,-73.9703,40.7996
4497,-74.0053,40.734
4498,-73.99798,40.73648
4499,-73.97183,40.64945
4500,-73.9182,40.87891
4501,-73.9969,40.5985
4502,-73.96577,40.80437
4503,-73.9441,40.8181
4504,-73.9549,40.6471
4505,-73.9855,40.6664
4506,-73.9638,40.7653
4507,-73.9618,40.679
4508,-73.9618,40.679
4509,-73.992,40.7553
4510,-73.9377,40.6497
4511,-73.9703,40.7996
4512,-73.9493,40.728
4513,-73.97995,40.73038
4514,-73.85285,40.80706
4515,-73.9544,40.8121
4516,-73.9618,40.679
4517,-73.9825,40.7773
4518,-73.98591,40.73116
4519,-73.93768,40.81712
4520,-73.94387,40.82376
4521,-74.00094,40.73648
4522,-73.9703,40.7996
4523,-73.96561,40.68889
4524,-74.00071,40.7287
4525,-74.00097,40.74399
4526,-73.90508,40.88796
4527,-73.90273,40.87896
4528,-73.9909,40.71479
4529,-73.94074,40.80035
4530,-73.93894,40.66497
4531,-74.00204,40.7213
4532,-73.9865,40.66541
4533,-74.01753,40.70558
4534,-73.9496,40.7796
4535,-74.0045,40.6801
4536,-73.9524,40.7141
4537,-73.9703,40.7996
4538,-73.9825,40.7773
4539,-74.01923,40.6229
4540,-73.99372,40.76492
4541,-74.0123,40.7042
4542,-73.97673,40.77769
4543,-73.9461,40.7827
4544,-73.99365,40.72821
4545,-73.9275,40.8584
4546,-73.9719,40.79733
4547,-73.95696,40.77066
4548,-73.9804,40.6844
4549,-73.9945,40.752
4550,-73.97261,40.79175
4551,-73.97138,40.79675
4552,-73.8433,40.845
4553,-73.9825,40.7773
4554,-73.94875,40.77571
4555,-73.9808,40.7452
4556,-73.9493,40.728
4557,-73.9618,40.679
4558,-73.97998,40.7802
4559,-73.95222,40.82328
4560,-73.9803,40.7246
4561,-74.03479,40.63707
4562,-73.9618,40.679
4563,-73.97548,40.65661
4564,-74.0044,40.7061
4565,-73.99785,40.69541
4566,-73.9825,40.7773
4567,-73.99292,40.7252
4568,-73.8955,40.6693
4569,-73.9969,40.5985
4570,-73.9855,40.6664
4571,-73.9899,40.759
4572,-73.9218,40.8417
4573,-73.9075,40.8815
4574,-73.9618,40.679
4575,-73.9855,40.6664
4576,-73.9432,40.703
4577,-73.9496,40.7796
4578,-73.9564,40.66723
4579,-73.9884,40.7155
4580,-73.9549,40.6471
4581,-73.8433,40.845
4582,-73.9068,40.8302
4583,-73.936,40.8476
4584,-73.9027,40.8464
4585,-73.9618,40.679
4586,-74.0045,40.6801
4587,-73.96436,40.80328
4588,-74.0045,40.6801
4589,-73.99468,40.68218
4590,-74.1524,40.6064
4591,-73.98078,40.66202
4592,-73.9656,40.695
4593,-73.9804,40.6844
4594,-73.9618,40.679
4595,-73.9713,40.79724
4596,-73.9496,40.7796
4597,-74.0053,40.734
4598,-73.8456,40.8897
4599,-73.9231,40.6191
4600,-73.9825,40.7773
4601,-73.936,40.8476
4602,-73.98382,40.72828
4603,-73.9549,40.6471
4604,-73.9544,40.8121
4605,-73.9554,40.64282
4606,-73.99339,40.75988
4607,-73.93664,40.66542
4608,-73.9825,40.7773
4609,-73.9496,40.7796
4610,-74.0059,40.6572
4611,-74.0156,40.6429
4612,-74.00151,40.6481
4613,-73.9703,40.7996
4614,-73.9703,40.7996
4615,-73.98598,40.7358
4616,-73.992,40.7553
4617,-73.9496,40.7796
4618,-73.9841,40.6877
4619,-73.9993,40.7418
4620,-73.9551,40.7783
4621,-73.9703,40.7564
4622,-73.9481,40.8274
4623,-73.9703,40.7996
4624,-73.93975,40.62343
4625,-73.9656,40.695
4626,-73.90898,40.88817
4627,-73.99675,40.75053
4628,-73.9231,40.6191
4629,-73.99876,40.7398
4630,-73.8706,40.8733
4631,-73.93667,40.66613
4632,-73.95244,40.81427
4633,-73.97225,40.79711
4634,-73.93086,40.61313
4635,-74.0096,40.71404
4636,-73.9881,40.7702
4637,-73.96482,40.75731
4638,-73.99009,40.74853
4639,-73.9526,40.8034
4640,-73.95485,40.77839
4641,-74.03334,40.61505
4642,-73.97669,40.78892
4643,-73.9075,40.8815
4644,-73.9786,40.7865
4645,-73.9855,40.6664
4646,-73.94992,40.77953
4647,-74.16795,40.5749
4648,-73.94007,40.71526
4649,-74.0338,40.6237
4650,-73.9518,40.5828
4651,-73.85716,40.87372
4652,-73.973,40.79497
4653,-73.9551,40.7783
4654,-73.95436,40.6695
4655,-73.99472,40.76009
4656,-73.962,40.67206
4657,-73.9551,40.7783
4658,-73.9639,40.7762
4659,-74.0338,40.6237
4660,-74.0156,40.6429
4661,-73.96472,40.67341
4662,-73.9551,40.7783
4663,-73.92124,40.88311
4664,-73.9825,40.7773
4665,-73.82816,40.87845
4666,-73.94344,40.83319
4667,-73.99497,40.72581
4668,-73.9035,40.9035
4669,-73.9808,40.7452
4670,-74.0036,40.72
4671,-73.9468,40.7903
4672,-73.9638,40.7653
4673,-73.8572,40.8187
4674,-73.9884,40.7155
4675,-73.9432,40.703
4676,-73.9607,40.7685
4677,-73.9393,40.5984
4678,-73.9399,40.8367
4679,-73.9895,40.7324
4680,-73.9656,40.6192
4681,-73.9927,40.6955
4682,-73.9377,40.6497
4683,-73.9703,40.7996
4684,-73.9639,40.7762
4685,-73.98,40.68129
4686,-73.9786,40.7865
4687,-73.98551,40.58608
4688,-73.98148,40.76351
4689,-73.9804,40.6844
4690,-73.96139,40.7788
4691,-73.91304,40.88666
4692,-73.97599,40.68768
4693,-73.9895,40.7324
4694,-73.9703,40.7996
4695,-73.96114,40.65282
4696,-73.9198,40.8679
4697,-73.9855,40.6664
4698,-73.90307,40.90448
4699,-73.96335,40.79468
4700,-73.9993,40.7418
4701,-73.97449,40.63012
4702,-73.8262,40.8232
4703,-73.98427,40.75135
4704,-73.8456,40.8897
4705,-73.95899,40.63578
4706,-73.98183,40.74876
4707,-74.00134,40.7404
4708,-73.97094,40.79187
4709,-73.81515,40.81596
4710,-73.97733,40.74858
4711,-73.9927,40.6955
4712,-73.9945,40.752
4713,-73.95529,40.59956
4714,-73.9275,40.8584
4715,-73.9884,40.7155
4716,-73.95168,40.72579
4717,-73.9803,40.7246
4718,-73.9035,40.9035
4719,-73.9428,40.71835
4720,-73.97901,40.77243
4721,-74.0096,40.705
4722,-73.99696,40.74899
4723,-73.94329,40.68381
4724,-74.01477,40.67796
4725,-73.93829,40.79189
4726,-73.97898,40.71296
4727,-73.9855,40.6664
4728,-73.9879,40.7423
4729,-73.97718,40.65775
4730,-73.9792,40.71364
4731,-73.9703,40.7996
4732,-73.9493,40.728
4733,-73.9945,40.752
4734,-73.97045,40.78391
4735,-74.0191,40.7118
4736,-73.9969,40.5985
4737,-73.97619,40.67757
4738,-73.9825,40.7773
4739,-73.96844,40.79016
4740,-73.9927,40.6955
4741,-73.9703,40.7996
4742,-73.9399,40.8367
4743,-73.9035,40.9035
4744,-73.9834,40.66749
4745,-73.90849,40.89395
4746,-73.97081,40.7998
4747,-73.98811,40.77859
4748,-73.9001,40.90896
4749,-73.9846,40.7312
4750,-73.9984,40.6312
4751,-73.9377,40.6497
4752,-73.97223,40.74825
4753,-73.99632,40.69336
4754,-73.9044,40.6401
4755,-73.96051,40.81491
4756,-73.9198,40.8679
4757,-73.9825,40.7773
4758,-73.80692,40.81174
4759,-73.99336,40.72885
4760,-73.9993,40.7418
4761,-73.9899,40.759
4762,-73.9607,40.7685
4763,-73.97721,40.64089
4764,-73.9703,40.7996
4765,-73.9703,40.7996
4766,-73.94625,40.80431
4767,-73.98299,40.78401
4768,-74.07407,40.63822
4769,-73.99873,40.73754
4770,-73.90844,40.88866
4771,-73.93273,40.68353
4772,-73.91115,40.88302
4773,-74.0044,40.7061
4774,-73.97253,40.6752
4775,-73.97229,40.67494
4776,-73.97492,40.79237
4777,-73.94297,40.82168
4778,-74.0338,40.6237
4779,-73.97382,40.64798
4780,-74.00524,40.73775
4781,-73.90583,40.88726
4782,-73.90069,40.82874
4783,-73.96966,40.8003
4784,-73.96715,40.7921
4785,-73.95113,40.72673
4786,-73.9449,40.80619
4787,-73.96442,40.80433
4788,-73.96799,40.79814
4789,-73.83057,40.83
4790,-73.9703,40.7564
4791,-73.9496,40.7796
4792,-73.969,40.79378
4793,-73.9786,40.7865
4794,-73.9703,40.7996
4795,-73.9673,40.80555
4796,-73.9855,40.6664
4797,-74.01021,40.71791
4798,-73.94991,40.77905
4799,-73.97082,40.79837
4800,-74.00011,40.68003
4801,-73.97061,40.79371
4802,-73.9721,40.7512
4803,-73.8691,40.85378
4804,-74.02302,40.63169
4805,-73.9804,40.6844
4806,-73.9198,40.8679
4807,-73.99731,40.74706
4808,-73.99745,40.74929
4809,-73.92347,40.86697
4810,-73.9656,40.6192
4811,-73.9035,40.9035
4812,-74.0946,40.6288
4813,-73.99385,40.72811
4814,-73.91489,40.88888
4815,-74.1208,40.5669
4816,-74.07456,40.58997
4817,-73.98759,40.73064
4818,-73.93709,40.85334
4819,-73.99942,40.74895
4820,-73.96283,40.75533
4821,-73.9759,40.6416
4822,-73.9638,40.7653
4823,-73.92014,40.83016
4824,-73.95445,40.76572
4825,-73.9607,40.7685
4826,-73.95888,40.76803
4827,-73.9927,40.6955
4828,-74.1208,40.5669
4829,-73.96572,40.79082
4830,-73.98479,40.73809
4831,-73.9895,40.7324
4832,-73.9265,40.6936
4833,-73.9803,40.7246
4834,-73.9808,40.7452
4835,-73.9895,40.7324
4836,-73.9202,40.8202
4837,-73.9432,40.703
4838,-73.99303,40.75938
4839,-73.95158,40.73199
4840,-73.9551,40.7783
4841,-73.9496,40.7796
4842,-73.9825,40.7773
4843,-73.88551,40.83633
4844,-73.97655,40.79052
4845,-73.9468,40.7903
4846,-73.8706,40.8733
4847,-73.9524,40.7141
4848,-73.9068,40.8302
4849,-73.9855,40.6664
4850,-73.8572,40.841
4851,-73.9656,40.695
4852,-73.9524,40.7141
4853,-73.9218,40.8417
4854,-73.85639,40.88046
4855,-73.94441,40.68433
4856,-73.94654,40.83029
4857,-73.95026,40.77905
4858,-73.9881,40.7702
4859,-73.98857,40.69649
4860,-73.9544,40.8121
4861,-73.9075,40.8815
4862,-73.9804,40.6844
4863,-73.9703,40.7564
4864,-73.93826,40.85419
4865,-74.00176,40.73815
4866,-73.9068,40.8302
4867,-73.9544,40.8121
4868,-73.94075,40.85076
4869,-73.98633,40.61796
4870,-73.97742,40.78127
4871,-73.95352,40.77664
4872,-73.95818,40.68768
4873,-73.9808,40.7452
4874,-73.9922,40.76135
4875,-73.9786,40.7865
4876,-73.97478,40.67366
4877,-73.97938,40.64837
4878,-73.9549,40.6471
4879,-73.9786,40.7865
4880,-73.94923,40.78006
4881,-73.89542,40.66366
4882,-73.9405,40.803
4883,-73.96637,40.80759
4884,-73.94282,40.66544
4885,-73.9825,40.7773
4886,-73.98909,40.73235
4887,-73.97132,40.80002
4888,-73.9825,40.7773
4889,-74.0059,40.6572
4890,-73.99251,40.67833
4891,-73.936,40.8476
4892,-73.9245,40.6715
4893,-73.99052,40.67011
4894,-73.77873,40.73329
4895,-74.0095,40.7128
4896,-73.95871,40.81252
4897,-73.99323,40.69277
4898,-73.96785,40.79221
4899,-73.9857,40.6202
4900,-73.97167,40.69064
4901,-73.9075,40.8815
4902,-73.93573,40.65181
4903,-73.9503,40.6797
4904,-73.9814,40.68
4905,-73.97741,40.78438
4906,-73.9895,40.7324
4907,-73.91653,40.87058
4908,-73.9503,40.6797
4909,-73.95132,40.77207
4910,-73.9918,40.73378
4911,-73.9701,40.78859
4912,-74.0156,40.6429
4913,-73.97977,40.73029
4914,-73.9544,40.8121
4915,-73.9457,40.7608
4916,-73.98969,40.71819
4917,-73.9855,40.6664
4918,-73.97315,40.78658
4919,-73.9553,40.6622
4920,-73.89188,40.88363
4921,-73.9703,40.7996
4922,-73.95281,40.68919
4923,-73.9618,40.679
4924,-73.96797,40.78798
4925,-73.90515,40.88044
4926,-74.0338,40.6237
4927,-73.88427,40.66823
4928,-73.9168,40.809
4929,-73.9721,40.7512
4930,-73.96784,40.75531
4931,-73.9607,40.7685
4932,-74.00272,40.74565
4933,-73.98516,40.73697
4934,-73.98086,40.7862
4935,-73.99189,40.75858
4936,-74.0053,40.734
4937,-73.9825,40.7773
4938,-73.97261,40.79175
4939,-73.92448,40.69616
4940,-73.9889,40.75963
4941,-73.9703,40.7996
4942,-73.9656,40.6192
4943,-73.9673,40.80555
4944,-73.9075,40.8815
4945,-73.87702,40.83947
4946,-73.9895,40.7324
4947,-73.9551,40.7832
4948,-73.9874,40.7642
4949,-73.95865,40.81136
4950,-73.9855,40.6664
4951,-73.98618,40.73976
4952,-73.93907,40.85324
4953,-73.973,40.64545
4954,-73.94673,40.82792
4955,-74.0053,40.734
4956,-73.9553,40.6622
4957,-73.91195,40.89037
4958,-73.98279,40.73791
4959,-73.97485,40.79365
4960,-73.9801,40.74446
4961,-73.9825,40.7773
4962,-73.9493,40.728
4963,-73.88222,40.65276
4964,-73.95375,40.77674
4965,-73.9945,40.752
4966,-73.95909,40.77322
4967,-73.9884,40.7155
4968,-73.9544,40.8121
4969,-73.9899,40.759
4970,-73.9808,40.7452
4971,-74.1082,42.03714
4972,-73.9607,40.7685
4973,-73.91991,40.81011
4974,-73.9703,40.7996
4975,-73.9803,40.7246
4976,-73.94672,40.77546
4977,-73.97224,40.67025
4978,-73.96637,40.80759
4979,-73.9899,40.759
4980,-73.98891,40.72413
4981,-73.9142,40.8526
4982,-73.97279,40.79327
4983,-74.0156,40.6429
4984,-73.9786,40.7865
4985,-73.97973,40.67641
4986,-73.9854,40.77728
4987,-73.9035,40.9035
4988,-73.9899,40.759
4989,-73.99513,40.73376
4990,-74.01228,40.70969
4991,-73.9993,40.7418
4992,-73.9457,40.7608
4993,-73.968,40.80437
4994,-73.95323,40.68839
4995,-74.00365,40.74493
4996,-73.9804,40.6844
4997,-73.99326,40.68209
4998,-73.9855,40.6664
4999,-73.9993,40.7418
5000,-73.9493,40.728
5001,-73.99801,40.72683
5002,-73.9895,40.7324
5003,-73.91782,40.87166
5004,-73.9457,40.7608
5005,-73.98597,40.77654
5006,-73.9808,40.7452
5007,-73.94135,40.71136
5008,-73.9075,40.8815
5009,-73.9703,40.7564
5010,-73.96152,40.77195
5011,-73.9703,40.7564
5012,-73.8606,40.9012
5013,-73.96903,40.76677
5014,-73.9198,40.8679
5015,-73.96893,40.7597
5016,-73.84359,40.89453
5017,-73.9993,40.7418
5018,-73.99209,40.73158
5019,-73.97881,40.72118
5020,-73.9551,40.7783
5021,-73.94712,40.62927
5022,-73.96407,40.80582
5023,-74.0338,40.6237
5024,-73.9618,40.679
5025,-73.96766,40.78983
5026,-74.179,40.5426
5027,-73.96626,40.80475
5028,-73.97029,40.7645
5029,-73.96809,40.76801
5030,-73.9765,40.7644
5031,-73.99551,40.74212
5032,-73.98178,40.76669
5033,-73.97149,40.76619
5034,-73.96039,40.77444
5035,-74.0095,40.7128
5036,-73.9686,40.78689
5037,-73.95648,40.78204
5038,-74.00286,40.74684
5039,-73.9551,40.7783
5040,-73.9993,40.7418
5041,-73.9607,40.7685
5042,-73.97236,40.79882
5043,-73.9993,40.7418
5044,-73.99892,40.72461
5045,-73.96522,40.79148
5046,-73.98367,40.68542
5047,-73.9703,40.7996
5048,-73.97448,40.79606
5049,-73.99441,40.72353
5050,-73.8433,40.845
5051,-73.9703,40.7996
5052,-73.9481,40.8274
5053,-73.93895,40.85514
5054,-74.0036,40.72
5055,-73.8908,40.859
5056,-73.97994,40.78779
5057,-73.9786,40.7865
5058,-73.9825,40.7773
5059,-74.00225,40.65819
5060,-73.9927,40.6955
5061,-73.9468,40.7903
5062,-73.9703,40.7996
5063,-73.94454,40.77808
5064,-73.96359,40.77742
5065,-73.873,40.674
5066,-73.96215,40.77354
5067,-73.93388,40.85581
5068,-73.9803,40.7246
5069,-73.94028,40.68043
5070,-73.9656,40.6192
5071,-73.94972,40.82887
5072,-73.96032,40.77144
5073,-73.9068,40.8302
5074,-73.99203,40.65935
5075,-73.97042,40.80133
5076,-73.9544,40.8121
5077,-73.9703,40.7564
5078,-73.95825,40.77947
5079,-73.9585,40.7667
